recipe_id_candidate,source_index,display_name,ingredient_position,ingredient_raw_text,ingredient_name_parsed,ingredient_name_normalized,quantity_value,quantity_unit,quantity_grams_estimated,parse_status,fooddb_version_used,mapped_food_id,mapped_food_canonical_name,mapping_status,mapping_confidence,mapping_method,mapping_notes
recipes_v1_1_candidate_132,9367,Amy's Delicious Turkey Burgers,4,1 tablespoon red pepper flakes,red pepper flakes,red pepper flakes,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_132,9367,Amy's Delicious Turkey Burgers,5,1 tablespoon garlic powder,garlic powder,garlic powder,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_133,26279,Slow Cooker Italian Beef,2,1 (.7 ounce) package dry Italian-style salad dressing mix,dry Italian-style salad dressing mix,dry italian style salad dressing mix,1.0,package,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_133,26279,Slow Cooker Italian Beef,6,1 teaspoon onion salt,onion salt,onion salt,1.0,teaspoon,6.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_133,26279,Slow Cooker Italian Beef,7,1 teaspoon garlic powder,garlic powder,garlic powder,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_133,26279,Slow Cooker Italian Beef,8,1 bay leaf,bay leaf,bay leaf,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_133,26279,Slow Cooker Italian Beef,11,1 (5 pound) rump roast,rump roast,rump roast,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_134,5080,Spicy Slow-Cooked Beanless Chili,1,2 pounds ground beef,ground beef,beef,2.0,pound,907.18,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_134,5080,Spicy Slow-Cooked Beanless Chili,3,1 (14.5 ounce) can diced tomatoes,diced tomatoes,tomatoes,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_134,5080,Spicy Slow-Cooked Beanless Chili,5,"2 medium jalapeno peppers, chopped",jalapeno peppers,jalapeno peppers,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_134,5080,Spicy Slow-Cooked Beanless Chili,6,3 tablespoons chili powder,chili powder,chili powder,3.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_135,5226,Spicy Beef Curry Stew for the Slow Cooker,2,1 pound beef stew meat,beef stew meat,beef stew meat,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_135,5226,Spicy Beef Curry Stew for the Slow Cooker,6,"1 fresh jalapeno peppers, diced",fresh jalapeno peppers,jalapeno peppers,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_135,5226,Spicy Beef Curry Stew for the Slow Cooker,8,1 (14.5 ounce) can diced tomatoes with juice,diced tomatoes with juice,tomatoes with juice,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_135,5226,Spicy Beef Curry Stew for the Slow Cooker,10,1 cup beef broth,beef broth,beef broth,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_136,15543,Chinese Shrimp and Tofu Soup,5,1 quart chicken stock,quart chicken stock,quart chicken stock,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_136,15543,Chinese Shrimp and Tofu Soup,7,"⅓ cup frozen peas, thawed",frozen peas,peas,0.3333,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_137,20405,Chicken Zoodle Soup in a Jar,1,4 teaspoons chicken stock base,chicken stock base,chicken stock base,4.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_137,20405,Chicken Zoodle Soup in a Jar,6,1 2/3 cups cooked chicken,cooked chicken,chicken,1.6667,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_137,20405,Chicken Zoodle Soup in a Jar,7,2 1/2 cups zucchini,zucchini,zucchini,2.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_137,20405,Chicken Zoodle Soup in a Jar,10,1/3 cup chopped sweet onion,chopped sweet onion,sweet onion,0.3333,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_138,70,Air Fryer Lemon Garlic Parmesan Chicken,1,1 1/2 pounds skinless boneless chicken thighs,chicken thighs,chicken thighs,1.5,pound,680.39,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_138,70,Air Fryer Lemon Garlic Parmesan Chicken,7,1/4 teaspoon crushed red pepper,crushed red pepper,red pepper,0.25,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_138,70,Air Fryer Lemon Garlic Parmesan Chicken,9,1/4 cup panko bread crumbs,panko bread crumbs,panko bread crumbs,0.25,cup,27.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_138,70,Air Fryer Lemon Garlic Parmesan Chicken,10,cooking spray,cooking spray,cooking spray,,,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,out_of_scope_non_food_or_non_nutrition_line
recipes_v1_1_candidate_139,26222,Sheet Pan Lemon Butter Garlic Shrimp with Asparagus,1,cooking spray,cooking spray,cooking spray,,,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,out_of_scope_non_food_or_non_nutrition_line
recipes_v1_1_candidate_139,26222,Sheet Pan Lemon Butter Garlic Shrimp with Asparagus,7,"1 ½ pounds uncooked medium shrimp, peeled and deveined",uncooked medium shrimp,uncooked shrimp,1.5,pound,680.39,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_139,26222,Sheet Pan Lemon Butter Garlic Shrimp with Asparagus,9,"3 tablespoons butter, cubed",butter,butter,3.0,tablespoon,42.6,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_139,26222,Sheet Pan Lemon Butter Garlic Shrimp with Asparagus,10,3 tablespoons lemon juice,lemon juice,lemon juice,3.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_140,46041,Hot Honey Feta Chicken Skewers,6,2 green bell peppers,green bell peppers,green bell peppers,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_140,46041,Hot Honey Feta Chicken Skewers,7,1/2 white onion,white onion,white onion,0.5,count,55.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_140,46041,Hot Honey Feta Chicken Skewers,8,4 4 metal skewers,4 metal skewers,4 metal skewers,4.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_140,46041,Hot Honey Feta Chicken Skewers,10,1/3 cup feta,feta,feta,0.3333,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_141,51629,Lobster Ravioli in Tomato Cream Sauce with Shrimp,1,½ pound unpeeled large shrimp,unpeeled large shrimp,unpeeled shrimp,0.5,pound,226.8,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_141,51629,Lobster Ravioli in Tomato Cream Sauce with Shrimp,3,"2 stalks celery with leaves, cut into pieces",celery with leaves,celery with leaves,2.0,stalk,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_141,51629,Lobster Ravioli in Tomato Cream Sauce with Shrimp,4,"1 lemon, halved",lemon,lemon,1.0,count,58.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_141,51629,Lobster Ravioli in Tomato Cream Sauce with Shrimp,8,2 tablespoons whole black peppercorns,whole black peppercorns,whole black peppercorns,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_141,51629,Lobster Ravioli in Tomato Cream Sauce with Shrimp,9,½ cup chopped fresh flat-leaf parsley,chopped fresh flat-leaf parsley,flat leaf parsley,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_142,15470,"Super-Simple, Super-Spicy Mongolian Beef",2,1 tablespoon hoisin sauce,hoisin sauce,hoisin sauce,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_142,15470,"Super-Simple, Super-Spicy Mongolian Beef",6,1 tablespoon red pepper flakes (Optional),red pepper flakes,red pepper flakes,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_142,15470,"Super-Simple, Super-Spicy Mongolian Beef",9,"2 large green onions, thinly sliced",green onions,green onions,2.0,count,300.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_143,1708,Sausage Pinwheels,1,1 pound ground pork sausage,ground pork sausage,pork sausage,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_143,1708,Sausage Pinwheels,6,"½ (17.5 ounce) package frozen puff pastry, thawed",frozen puff pastry,puff pastry,0.5,package,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_144,40739,Chicken Broth in a Slow Cooker,1,2 ½ pounds bone-in chicken pieces,bone-in chicken pieces,bone in chicken pieces,2.5,pound,1133.98,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_144,40739,Chicken Broth in a Slow Cooker,4,"2 carrots, chopped",carrots,carrots,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_145,56128,Bacon-Flavored Dog Biscuits,5,"10 tablespoons bacon fat, melted",bacon fat,bacon fat,10.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_145,56128,Bacon-Flavored Dog Biscuits,6,5 cups whole wheat flour,whole wheat flour,whole wheat flour,5.0,cup,600.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_146,48803,Margaret's Keftedes (Greek Meatballs),1,"4 slices white bread, torn into pieces",torn into pieces,torn into pieces,4.0,slice,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_146,48803,Margaret's Keftedes (Greek Meatballs),8,½ pound ground beef,ground beef,beef,0.5,pound,226.8,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_146,48803,Margaret's Keftedes (Greek Meatballs),9,½ pound ground lamb,ground lamb,lamb,0.5,pound,226.8,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_146,48803,Margaret's Keftedes (Greek Meatballs),11,½ cup all-purpose flour for dredging,all-purpose flour for dredging,all purpose flour for dredging,0.5,cup,60.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_146,48803,Margaret's Keftedes (Greek Meatballs),12,vegetable oil for frying,vegetable oil for frying,vegetable oil for frying,,,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_147,52558,Creamy Morel Mushroom Soup,1,½ cup butter,butter,butter,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_147,52558,Creamy Morel Mushroom Soup,4,"8 ounces fresh morel mushrooms, sliced",fresh morel mushrooms,morel mushrooms,8.0,ounce,226.8,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_147,52558,Creamy Morel Mushroom Soup,5,1 tablespoon chicken soup base,chicken soup base,chicken soup base,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_147,52558,Creamy Morel Mushroom Soup,6,1 tablespoon all-purpose flour,all-purpose flour,all purpose flour,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_147,52558,Creamy Morel Mushroom Soup,8,2 cups heavy cream,heavy cream,heavy cream,2.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_148,684,Chimichurri Shrimp,5,2 tablespoons red pepper flakes,red pepper flakes,red pepper flakes,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_148,684,Chimichurri Shrimp,7,3 tablespoons red wine vinegar,red wine vinegar,red wine vinegar,3.0,tablespoon,45.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_149,15459,Chicken Fried Rice,3,1 tablespoon butter,butter,butter,1.0,tablespoon,14.2,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_149,15459,Chicken Fried Rice,6,"2 cups cooked white rice, cold",cooked white rice,white rice,2.0,cup,370.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_150,14587,Smoky Chicken Salad,6,1 teaspoon caraway seeds,caraway seeds,caraway seeds,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_151,33310,Low-Carb Meatloaf,1,2 pounds lean ground turkey,lean ground turkey,turkey,2.0,pound,907.18,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_151,33310,Low-Carb Meatloaf,2,1 pound lean ground beef,lean ground beef,beef,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_151,33310,Low-Carb Meatloaf,7,3 tablespoons taco seasoning mix,taco seasoning mix,taco seasoning mix,3.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_151,33310,Low-Carb Meatloaf,10,3 drops ketchup,drops ketchup,drops ketchup,3.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_152,15465,Szechwan Shrimp,2,2 tablespoons ketchup,ketchup,ketchup,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_152,15465,Szechwan Shrimp,6,½ teaspoon crushed red pepper,crushed red pepper,red pepper,0.5,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_152,15465,Szechwan Shrimp,9,¼ cup sliced green onions,sliced green onions,green onions,0.25,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_153,15631,Asian Fire Meat,7,1 teaspoon red pepper flakes,red pepper flakes,red pepper flakes,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_153,15631,Asian Fire Meat,8,2 tablespoons sesame seeds,sesame seeds,sesame seeds,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_153,15631,Asian Fire Meat,9,"2 leeks, chopped",leeks,leeks,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_153,15631,Asian Fire Meat,11,"1 pound beef round steak, sliced paper thin",beef round steak,beef round steak,1.0,pound,453.59,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_154,26517,Mary's Meatloaf,1,1 ½ pounds lean ground beef,lean ground beef,beef,1.5,pound,680.39,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_154,26517,Mary's Meatloaf,5,garlic powder to taste,garlic powder,garlic powder,,,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_154,26517,Mary's Meatloaf,6,"6 slices white bread, cut into cubes",white bread,white bread,6.0,slice,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_154,26517,Mary's Meatloaf,9,"3 tablespoons yellow mustard, divided",yellow mustard,yellow mustard,3.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_154,26517,Mary's Meatloaf,10,"½ cup ketchup, divided",ketchup,ketchup,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_155,40232,Korean BBQ Beef (Pul-Kogi),1,"1 pound beef top sirloin, thinly sliced",beef top sirloin,beef top sirloin,1.0,pound,453.59,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_155,40232,Korean BBQ Beef (Pul-Kogi),4,"2 green onions, thinly sliced",green onions,green onions,2.0,count,220.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_155,40232,Korean BBQ Beef (Pul-Kogi),8,1 tablespoon rice wine,rice wine,rice wine,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_155,40232,Korean BBQ Beef (Pul-Kogi),9,1 tablespoon sesame seeds,sesame seeds,sesame seeds,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_155,40232,Korean BBQ Beef (Pul-Kogi),11,1 teaspoon freshly ground black pepper to taste,freshly ground black pepper,freshly black pepper,1.0,teaspoon,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_156,8759,Potato Leek Latkes,1,"2 russet potatoes, cut into small pieces",russet potatoes,russet potatoes,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_156,8759,Potato Leek Latkes,4,¼ cup flaxseed meal,flaxseed meal,flaxseed meal,0.25,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_157,48501,Crab Omelet,5,"¼ pound fresh crabmeat, drained and flaked",fresh crabmeat,crabmeat,0.25,pound,113.4,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_157,48501,Crab Omelet,8,1 (1.5 ounce) box raisins,raisins,raisins,1.0,box,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_157,48501,Crab Omelet,9,¼ cup peas,peas,peas,0.25,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_157,48501,Crab Omelet,10,"1 red bell pepper, chopped",red bell pepper,red bell pepper,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_158,30356,Potato and Zucchini Frittata,1,"2 large potatoes, peeled and sliced",potatoes,potatoes,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_158,30356,Potato and Zucchini Frittata,3,"2 zucchini, sliced",zucchini,zucchini,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_159,44763,Egg Scramble,9,1 dash hot pepper sauce,hot pepper sauce,hot pepper sauce,1.0,dash,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_159,44763,Egg Scramble,10,¼ cup shredded Cheddar cheese,shredded Cheddar cheese,cheddar cheese,0.25,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_160,7069,"Sausage, Egg, and Cheese Biscuit Casserole",1,cooking spray,cooking spray,cooking spray,,,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,out_of_scope_non_food_or_non_nutrition_line
recipes_v1_1_candidate_160,7069,"Sausage, Egg, and Cheese Biscuit Casserole",2,1 (16.3 ounce) can refrigerated biscuits,refrigerated biscuits,refrigerated biscuits,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_160,7069,"Sausage, Egg, and Cheese Biscuit Casserole",3,1 pound pork sausage,pork sausage,pork sausage,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_160,7069,"Sausage, Egg, and Cheese Biscuit Casserole",4,1 1/2 cups shredded Cheddar cheese,shredded Cheddar cheese,cheddar cheese,1.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_161,31914,Camp Breakfast,1,"6 slices bacon, cut crosswise into 1/4-inch pieces",bacon,bacon,6.0,slice,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_161,31914,Camp Breakfast,3,"2 white potatoes, cubed",white potatoes,white potatoes,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_162,8712,Sweet Potato and Chorizo Hash,6,½ teaspoon ground cumin,ground cumin,cumin,0.5,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_162,8712,Sweet Potato and Chorizo Hash,8,"1 link Spanish chorizo sausage, casing removed, chopped",link Spanish chorizo sausage,link spanish chorizo sausage,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_163,48801,My Big Fat Greek Omelet,1,1 cup halved grape tomatoes,halved grape tomatoes,halved grape tomatoes,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_163,48801,My Big Fat Greek Omelet,5,½ cup crumbled feta cheese (can use reduced-fat),crumbled feta cheese,crumbled feta cheese,0.5,cup,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_164,7295,Easy French Toast Casserole,2,1/2 cup unsalted butter,unsalted butter,unsalted butter,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_164,7295,Easy French Toast Casserole,3,"1 (8-ounce) loaf crusty French bread, cut into bite-sized pieces, or more as needed",loaf crusty French bread,loaf crusty french bread,1.0,count,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_164,7295,Easy French Toast Casserole,6,2 teaspoons vanilla extract,vanilla extract,vanilla extract,2.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_165,7592,"Turkey Sausage, Potato, Brussels Sprouts, and Apple Hash",2,1 tablespoon butter,butter,butter,1.0,tablespoon,14.2,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_165,7592,"Turkey Sausage, Potato, Brussels Sprouts, and Apple Hash",3,8 ounces Brussels sprouts,Brussels sprouts,brussels sprouts,8.0,ounce,226.8,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_165,7592,"Turkey Sausage, Potato, Brussels Sprouts, and Apple Hash",4,"2 medium russet potatoes,",russet potatoes,russet potatoes,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
